30	Common Dungeon	42020			Black Ritual Ray
30	Common Dungeon	42030			Thar’Kyn Lash 
30	Common Dungeon	42210			Thar’Kyn Psionic Core
30	Common Dungeon	42260			Runic Dogmatic Bioboost
30	Common Dungeon	42430			Matrix Rune Protector
30	Common Dungeon	42530			Thar’Kyn Prayer 
30	Common Dungeon	42620			Runic Plasmoid Adhesion
30	Common Dungeon	42650			Matrix Rune Deflector
30	Common Dungeon	42740			Astral Deacon’s Event
30	Common Dungeon	42790			Thar’Kyn Subtime Torsion
30	Common Dungeon	42900			Thar’Kyn Power Collector
30	Common Dungeon	43110			Runic Plasmoid Synthesis
30	Common Dungeon	43120			Thar’Kyn Power Vortex
30	Common Dungeon	44110			Astral Acolyte Gale
30	Common Dungeon	44150			Astral Catalytic Exoskin
30	Common Dungeon	44230			Deacon’s Dice of Cosmos
30	Common Dungeon	44510			Astral Warden Flux
30	Common Dungeon	44600			Sub Zero Torsion Bulwark
30	Common Dungeon	43930			Stellar Dogma 
30	Common Dungeon	43980			Sub Zero Energy Vortex
30	Common Dungeon	44630			Stellar Chant 
30	Common Dungeon	44640			Astral Dogmatic Bioboost
30	Common Dungeon	43600			Exodus in Time
30	Common Dungeon	43650			Ancient Graviton Focuser
30	Common Dungeon	44260			Fiend Bio-ring
40	PvP Rewards	50390			Emergency Mending 
40	PvP Rewards	50590			Ion Tempered Alloys 
40	PvP Rewards	50600			Tachyon Shells 
40	PvP Rewards	50670			Ion Tempered Armor 
40	PvP Rewards	50680			Field Grenade 
40	PvP Rewards	50720			Shout of Victory 
40	PvP Rewards	50990			Shout of Courage 
40	PvP Rewards	51450			Tachyon Bullets 
40	PvP Rewards	51460			Tachyon Slugs 
40	PvP Rewards	51470			Ion Tempered Plating 
40	PvP Rewards	51510			Magna Shells 
40	PvP Rewards	51860			Fireflow Optimization
40	PvP Rewards	51890			Emergency Injector 
40	PvP Rewards	51990			Emergency Heal-Kit 
40	PvP Rewards	52070			Cortex Concentrator 
40	PvP Rewards	52120			Alloy Nanobots 
40	PvP Rewards	52150			Fitness Improvement 
40	PvP Rewards	52200			Ion Blasters 
40	PvP Rewards	52270			Magna Bullets 
40	PvP Rewards	52450			Cortex Focuser 
40	PvP Rewards	52470			Fitness Activation 
40	PvP Rewards	52490			Emergency Treatment 
40	PvP Rewards	52570			Complete First-Aid Kit 
40	PvP Rewards	52790			Barrier Gear 
40	PvP Rewards	52810			Fitness Genetics 
40	PvP Rewards	52840			Aiming Booster 
40	PvP Rewards	53010			Magna Slugs 
40	PvP Rewards	53160			Barrier Boots 
40	PvP Rewards	53170			Ion Guns 
40	PvP Rewards	53460			Neutron Shells 
40	PvP Rewards	53530			Complete Medicine Pack 
40	PvP Rewards	53550			Guard Armor 
40	PvP Rewards	53730			Complete Medi-Kit 
40	PvP Rewards	53850			Alloy Nanocell 
40	PvP Rewards	53900			Complete DNA Kit 
40	PvP Rewards	53940			Complete Revitalizer 
40	PvP Rewards	53980			Alloy Booster Pack 
40	PvP Rewards	54160			Precision Core 
40	PvP Rewards	54200			Implanted Charger 
40	PvP Rewards	54250			Neutron Bullets 
40	PvP Rewards	54370			Alloy Magnetizer 
40	PvP Rewards	54380			Ion Phasers 
40	PvP Rewards	54420			Mu-wave Rifles 
40	PvP Rewards	54470			Guard Plating 
40	PvP Rewards	54490			Fitness Program 
40	PvP Rewards	54530			Alloy Nanoinductor 
40	PvP Rewards	54590			Subcarbon Hull 
40	PvP Rewards	54610			Patching Module 
40	PvP Rewards	54630			Complete Medical Cell 
40	PvP Rewards	54690			Guard Covers 
40	PvP Rewards	43460			Balanced Raider’s Shells
40	PvP Rewards	43540			Glorious Presence of Dominance
40	PvP Rewards	43590			Second Life First-Aid Kit “Pro”
40	PvP Rewards	43730			Expert Vitality Course
40	PvP Rewards	43790			Rare Cortex Activator
40	PvP Rewards	43880			Autorepair Nanokit 
40	PvP Rewards	43970			Xenoforged Ion Tempered Hull
40	PvP Rewards	44240			Ion Charged Blades
40	PvP Rewards	44320			Rare Cortex Alternator
40	PvP Rewards	44360			Balanced Raider’s Bullets
40	PvP Rewards	44810			Rare Titanium Covers
40	PvP Rewards	44950			Rare Titanium Helmets
40	PvP Rewards	44970			Second Life Medicine Pack “Pro”
40	PvP Rewards	45020			Second Life Medi-Kit “Pro”
40	PvP Rewards	45100			Expert Vitality Stimulation
40	PvP Rewards	45210			Rare Charged Unit
40	PvP Rewards	45230			Rare Cortex Concentrator
40	PvP Rewards	45340			Balanced Raider’s Slugs
40	PvP Rewards	45350			Xenoforged Sonic Guns
40	PvP Rewards	45390			Second Life DNA Kit “Pro”
40	PvP Rewards	45470			Second Life Revitalizer “Pro”
40	PvP Rewards	45600			Expert Bio Training
40	PvP Rewards	45690			Rare Titanium Gloves
40	PvP Rewards	45730			Rare Cortex Focuser
40	PvP Rewards	45750			Autorepair Nanobots 
40	PvP Rewards	45800			Rare Implanted Charger
40	PvP Rewards	45920			Xenoforged Ion Tempered Alloys
40	PvP Rewards	46080			Autorepair Nanocell 
40	PvP Rewards	46160			Second Life Medical Cell “Pro”
40	PvP Rewards	46260			Second Life Mending “Pro”
40	PvP Rewards	46340			Rare Titanium Gear
40	PvP Rewards	46400			Glorious Presence of Heroism
40	PvP Rewards	44050			Intelligent Construction Booster Pack
40	PvP Rewards	44440			Xenoforged Resonating Hull
40	PvP Rewards	44540			Rare Bioactive Gear
40	PvP Rewards	44610			Swift Sweeping Shells
40	PvP Rewards	45300			Swift Sweeping Bullets
40	PvP Rewards	45370			Tactical Medicine Pack “Pro”
40	PvP Rewards	45420			Xenoforged Proton Guns
40	PvP Rewards	45530			Intelligent Construction Magnetizer
40	PvP Rewards	45660			Swift Stinger
40	PvP Rewards	45760			Expert Endurance Program
40	PvP Rewards	45840			Intelligent Construction Nanoinductor
40	PvP Rewards	45890			Xenoforged Proton Phasers
40	PvP Rewards	46100			Rare Power Activator
40	PvP Rewards	46220			Tactical Medi-Kit “Pro”
40	PvP Rewards	46500			Cerebral Growth 
40	PvP Rewards	46750			Tactical DNA Kit “Pro”
40	PvP Rewards	42850			Field Medi-Kit “Pro”
40	PvP Rewards	42870			Xeno-DNA Infusion
40	PvP Rewards	43430			Elite Endurance Genetics
40	PvP Rewards	43550			Supreme Neutron Slugs
40	PvP Rewards	43840			Intelligent Autorepair Nanokit
40	PvP Rewards	44060			Neural Charge Unit
40	PvP Rewards	44820			Brain Wave Limiter “W.o.W”
40	PvP Rewards	44940			Field DNA Kit “Pro”
40	PvP Rewards	44980			Mu-wave Energy Unit
40	PvP Rewards	44990			Power Rotating Device
40	PvP Rewards	45220			Enemy Attractor Pro
40	PvP Rewards	45910			Field Revitalizer “Pro”
40	PvP Rewards	46060			Supreme Charged Shells
40	PvP Rewards	46120			Supreme Charged Bullets
40	PvP Rewards	46710			Field Medical Cell “Pro”
40	PvP Rewards	46990			Intelligent Autorepair Nanobots
40	PvP Rewards	42920			Xenofocus Destroyer
40	PvP Rewards	43230			Active Antideformer
40	PvP Rewards	44420			Cellular Cure
40	PvP Rewards	44780			Life Delimiter
40	PvP Rewards	44870			Xenomask
40	PvP Rewards	45040			Pinhole Rifle “Widowmaker”
40	PvP Rewards	45930			Irradiated Problem Repulser
40	PvP Rewards	46110			Mark of Dominance
40	PvP Rewards	46380			Biological Transition
40	PvP Rewards	46660			Malfunction Nullifier
40	PvP Rewards	47680			Sweeping Shells “Omicron”
40	PvP Rewards	47810			Crafted Armor
40	PvP Rewards	48100			Extreme Vitality Activation
40	PvP Rewards	48220			Power Vortex “5000”
40	PvP Rewards	48990			Living Unit “Pro”
40	PvP Rewards	49110			Doomsday Targeting
40	PvP Rewards	50970			Skin of Myst 
40	PvP Rewards	51240			Rope of Darkness 
40	PvP Rewards	51330			Rope of Shadow 
40	PvP Rewards	51570			Oath of the Beast 
40	PvP Rewards	51610			Charm of Protection 
40	PvP Rewards	52000			Oath of the Bear 
40	PvP Rewards	52030			Oath of the Brute 
40	PvP Rewards	52040			Seal of Eternal Flame 
40	PvP Rewards	52250			Rope of Past 
40	PvP Rewards	52300			Rope of Memories 
40	PvP Rewards	52380			Charm of Evasion 
40	PvP Rewards	52480			Charm of Survival 
40	PvP Rewards	52700			Word of Forceful Sense
40	PvP Rewards	52710			Rope of Gloom 
40	PvP Rewards	52760			Charm of Avoidance 
40	PvP Rewards	52780			Word of Quick Casting
40	PvP Rewards	52830			Mark of Elusion 
40	PvP Rewards	52860			Oath of the Behemoth 
40	PvP Rewards	52980			Rope of Myst 
40	PvP Rewards	53000			Chain of Darkness 
40	PvP Rewards	53030			Infinite Desire 
40	PvP Rewards	53080			Chain of Shadow 
40	PvP Rewards	53140			Black Bolt 
40	PvP Rewards	53390			Touch of Hope 
40	PvP Rewards	53400			Infinite Wish 
40	PvP Rewards	53480			Oath of the Deer 
40	PvP Rewards	53560			Chain of Past 
40	PvP Rewards	53670			Mark of Protection 
40	PvP Rewards	53700			Oath of the Yamu 
40	PvP Rewards	53740			Chain of Memories 
40	PvP Rewards	53830			Mark of Evasion 
40	PvP Rewards	53970			Infinite Prayer 
40	PvP Rewards	53990			Mark of Survival 
40	PvP Rewards	54100			Ethereal Mind 
40	PvP Rewards	54140			Mark of Avoidance 
40	PvP Rewards	54320			Sign of Elusion 
40	PvP Rewards	54440			Chain of Gloom 
40	PvP Rewards	54450			Ethereal Vision 
40	PvP Rewards	54540			Chain of Myst 
40	PvP Rewards	54570			Sign of Protection 
40	PvP Rewards	54660			Ethereal Thought 
40	PvP Rewards	54700			Cape of Darkness 
40	PvP Rewards	54710			Razor Glaive 
40	PvP Rewards	54740			Seal of Burning Air 
40	PvP Rewards	54810			Word of Quick Wish
40	PvP Rewards	54880			Seal of Blazing Heat 
40	PvP Rewards	54910			Touch of Eternity 
40	PvP Rewards	55160			Sign of Evasion 
40	PvP Rewards	55490			Touch of Growth 
40	PvP Rewards	55560			Ethereal Focus 
40	PvP Rewards	43250			Oath of the Eternal Beast
40	PvP Rewards	43280			Swift Raging Bolt
40	PvP Rewards	43440			Chant of Wildest Wish
40	PvP Rewards	43470			Holy Eye of Eternity
40	PvP Rewards	43750			Chant of Wildest Prayer
40	PvP Rewards	43760			Holy Eye of Growth
40	PvP Rewards	43950			Cloak of Ghostly Memories
40	PvP Rewards	44130			Song of Fire 
40	PvP Rewards	44190			Rhyme of Tribal Mind
40	PvP Rewards	44280			Ornate Guns 
40	PvP Rewards	44330			Cloak of Ghostly Gloom
40	PvP Rewards	44460			Song of Eternal Flame 
40	PvP Rewards	44520			Cloak of Ghostly Myst
40	PvP Rewards	44670			Skin of Ghostly Darkness
40	PvP Rewards	44720			Torrent of Force 
40	PvP Rewards	44760			Rhyme of Tribal Vision
40	PvP Rewards	44840			Holy Song of Nature
40	PvP Rewards	44880			Rhyme of Tribal Thought
40	PvP Rewards	44930			Tribal Rifles 
40	PvP Rewards	45130			Oath of the Eternal Bear
40	PvP Rewards	45320			Rhyme of Quick Casting
40	PvP Rewards	45360			Holy Song of Life
40	PvP Rewards	45410			Sacred Halo of Survival
40	PvP Rewards	45510			Holy Song of Youth
40	PvP Rewards	45540			Skin of Ghostly Shadow
40	PvP Rewards	45620			Surge of Power 
40	PvP Rewards	45650			Oath of the Eternal Brute
40	PvP Rewards	45790			Skin of Ghostly Past
40	PvP Rewards	45860			Skin of Ghostly Memories
40	PvP Rewards	45980			Skin of Ghostly Gloom
40	PvP Rewards	46070			Oath of the Eternal Behemoth
40	PvP Rewards	46180			Holy Song of Light
40	PvP Rewards	45500			Chant of Ethereal Wish
40	PvP Rewards	45740			Tooth of the Dead
40	PvP Rewards	45810			Sacred Step of the Yamu
40	PvP Rewards	46030			Sacred Skin of Protection
40	PvP Rewards	46090			Chant of Ethereal Prayer
40	PvP Rewards	46270			Rhyme of Swift Casting
40	PvP Rewards	46370			Sacred Step of the Kai
40	PvP Rewards	46610			Cape of Dismal Memories
40	PvP Rewards	46680			Cape of Dismal Gloom
40	PvP Rewards	46780			Holy Breeze of Youth
40	PvP Rewards	47220			Sacred Skin of Evasion
40	PvP Rewards	47280			Holy Breeze of Light
40	PvP Rewards	47340			Eternal Growl of Blood
40	PvP Rewards	47570			Sacred Step of the Youth
40	PvP Rewards	47950			Cape of Dismal Myst
40	PvP Rewards	48080			Sacred Breath of the Beast
40	PvP Rewards	43870			Sacred Charm of Avoidance
40	PvP Rewards	44370			Cloak of Dismal Darkness
40	PvP Rewards	44530			Holy Spring of Light
40	PvP Rewards	45010			Ice Shard of Death
40	PvP Rewards	45060			Lost Script of Power Words
40	PvP Rewards	45290			Eternal Blizzard
40	PvP Rewards	45490			Touch of Fire Breath
40	PvP Rewards	45770			Ethereal Combustion
40	PvP Rewards	45990			Sacred Mark of Elusion
40	PvP Rewards	46250			Fiery Hand of Nature
40	PvP Rewards	46280			Cloak of Dismal Shadow
40	PvP Rewards	46720			Chant of Tribal Mind
40	PvP Rewards	46910			Holy Spring of Hope
40	PvP Rewards	46950			Cloak of Dismal Past
40	PvP Rewards	47030			Sacred Paw of the Behemoth
40	PvP Rewards	47050			Cloak of Dismal Memories
40	PvP Rewards	43720			Moan of Lost Souls
40	PvP Rewards	43920			Imbabwa Hide of Protection
40	PvP Rewards	44100			Chain of Ancient Spirits
40	PvP Rewards	44350			Ancient Stoneskin
40	PvP Rewards	45400			Howling Death
40	PvP Rewards	45590			Prayer of Elusive Spirit
40	PvP Rewards	45710			Eternal Halo of Survival
40	PvP Rewards	45870			Dread Glaive of Justice
40	PvP Rewards	46310			Imbabwa Nero
40	PvP Rewards	47350			Lost Tales of Protection
40	PvP Rewards	47430			Mu-wave Pellets
40	PvP Rewards	47510			Corrupted Game Spot
40	PvP Rewards	47600			Well of the Tribes
40	PvP Rewards	47690			Manuna Kai
40	PvP Rewards	47750			Grace of Evasion
40	PvP Rewards	47790			Bear Song of Life
40	PvP Rewards	48620			Hive Grid Protector
40	PvP Rewards	48680			Hive Grid Deflector
40	PvP Rewards	48690			Plasmoid Photofusion 
40	PvP Rewards	48840			Acolyte Corrupting Stream
40	PvP Rewards	48950			Fusion Claws 
40	PvP Rewards	48980			Subcrystal Power Infuser
40	PvP Rewards	49070			Hive Grid Screen
40	PvP Rewards	49150			Titanium Blades 
40	PvP Rewards	49180			Hive Deep Barrier
40	PvP Rewards	49460			Acolyte Core Ray
40	PvP Rewards	49580			Subcrystal Power Core
40	PvP Rewards	49640			Energy Collector 
40	PvP Rewards	49700			Acolyte Core Warp
40	PvP Rewards	49810			Hive Deep Armor
40	PvP Rewards	49820			Dogmatic Bioboost 
40	PvP Rewards	50100			Runic Deacon’s Event
40	PvP Rewards	50130			Plasmoid Adhesion 
40	PvP Rewards	50210			Dogmatic Splicer 
40	PvP Rewards	50260			Energy Vortex 
40	PvP Rewards	50280			Thar’Kyn Dice 
40	PvP Rewards	50520			Hive Deep Protector
40	PvP Rewards	50730			Acolyte Core Bolt
40	PvP Rewards	51030			Hive Deep Deflector
40	PvP Rewards	51050			Thar’Kyn Chance 
40	PvP Rewards	51250			Plasmoid Synthesis 
40	PvP Rewards	51290			Acolyte Core Stream
40	PvP Rewards	51340			Subtime Torsion 
40	PvP Rewards	51410			Dogmatic Infuser 
40	PvP Rewards	51430			Hive Deep Screen
40	PvP Rewards	51480			Plasmoid Pulsation 
40	PvP Rewards	51500			Hive Subcarbon Barrier
40	PvP Rewards	51620			Hive Subcarbon Armor
40	PvP Rewards	51660			Titanium Nails 
40	PvP Rewards	51680			Titanium Claws 
40	PvP Rewards	51740			Plasmoid Solution 
40	PvP Rewards	51780			Acolyte Matrix Ray
40	PvP Rewards	51810			Energy Shard 
40	PvP Rewards	51920			Cellular Exoskin 
40	PvP Rewards	51930			Cellular Photofusion 
40	PvP Rewards	52310			Quantum Torrent 
40	PvP Rewards	52350			Cellular Adhesion 
40	PvP Rewards	52430			Subtime Enigma 
40	PvP Rewards	52500			Acolyte Matrix Warp
40	PvP Rewards	52540			Energy Module 
40	PvP Rewards	52720			Cellular Synthesis 
40	PvP Rewards	52770			Acolyte Matrix Bolt
40	PvP Rewards	53120			Thar’Kyn Odds 
40	PvP Rewards	53310			Cellular Pulsation 
40	PvP Rewards	53320			Dogmatic Vitalizer 
40	PvP Rewards	53360			Cellular Solution 
40	PvP Rewards	43210			Thar’Kyn Flame 
40	PvP Rewards	43370			Thar’Kyn Power Shard
40	PvP Rewards	43390			Runic Plasmoid Pulsation
40	PvP Rewards	43580			Matrix Rune Screen
40	PvP Rewards	43610			Runic Plasmoid Solution
40	PvP Rewards	43620			Black Ritual Warp
40	PvP Rewards	43820			Black Ritual Bolt
40	PvP Rewards	43990			Thar’Kyn Power Module
40	PvP Rewards	44200			Runic Cellular Exoskin
40	PvP Rewards	44210			Runic Cellular Photofusion
40	PvP Rewards	44310			Runic Cellular Adhesion
40	PvP Rewards	44340			Thar’Kyn Enigma Shield
40	PvP Rewards	44380			Thar’Kyn Power Reactor
40	PvP Rewards	44490			Sphere Rune Barrier
40	PvP Rewards	44590			Thar’Kyn Power Infuser
40	PvP Rewards	44750			Sphere Rune Armor
40	PvP Rewards	44890			Runic Fusion Nails
40	PvP Rewards	45180			Runic Cellular Synthesis
40	PvP Rewards	45520			Sphere Rune Protector
40	PvP Rewards	45560			Black Ritual Stream
40	PvP Rewards	45700			Thar’Kyn Power Core
40	PvP Rewards	45780			Runic Dogmatic Splicer
40	PvP Rewards	45900			Fiend’s Energy Collector
40	PvP Rewards	46350			Thar’Kyn Subtime Enigma
40	PvP Rewards	46390			Fiend’s Energy Vortex
40	PvP Rewards	46440			Runic Cellular Pulsation
40	PvP Rewards	46510			Thar’Kyn Pulse 
40	PvP Rewards	46590			Thar’Kyn Cursed Cluster
40	PvP Rewards	46770			Sphere Rune Deflector
40	PvP Rewards	46860			Fiend’s Energy Shard
40	PvP Rewards	46900			Thar’Kyn Obsessive Need
40	PvP Rewards	46920			Black Corrupting Ray
40	PvP Rewards	44800			Core Stream of Pain
40	PvP Rewards	44860			Deacon’s Chance of Cosmos
40	PvP Rewards	45030			Sub Zero Torsion Shield
40	PvP Rewards	45090			Energy Prayer 
40	PvP Rewards	45110			Astral Cursed Vitalizer
40	PvP Rewards	45190			Astral Cursed Biopool
40	PvP Rewards	45430			Matrix Ray of Pain
40	PvP Rewards	45440			Astral Catalytic Photofusion
40	PvP Rewards	45580			Torsion Psionic Collector
40	PvP Rewards	45630			Astral Ritual Bioboost
40	PvP Rewards	45640			Sub Zero Sidereal Matrix
40	PvP Rewards	45850			Astral Contour Deflector
40	PvP Rewards	46010			Matrix Warp of Pain
40	PvP Rewards	46020			Deacon’s Odds of Cosmos
40	PvP Rewards	46130			Matrix Bolt of Pain
40	PvP Rewards	46330			Matrix Stream of Pain
40	PvP Rewards	44790			Astral Plasmoid Adhesion
40	PvP Rewards	45250			Astral Plasmoid Synthesis
40	PvP Rewards	45460			Astral Plasmoid Pulsation
40	PvP Rewards	45960			Astral Plasmoid Solution
40	PvP Rewards	46320			Astral Cellular Exoskin
40	PvP Rewards	46420			Astral Matrix Protector
40	PvP Rewards	46450			Stellar Torrent 
40	PvP Rewards	46600			Seeker Warp of Pain
40	PvP Rewards	46810			Sub Zero Energy Shard
40	PvP Rewards	46870			Stellar Nova 
40	PvP Rewards	47310			Thar’Kyn Chance of Cosmos
40	PvP Rewards	47650			Astral Dogmatic Splicer
40	PvP Rewards	47730			Astral Matrix Deflector
40	PvP Rewards	47770			Astral Cellular Photofusion
40	PvP Rewards	48410			Sub Zero Energy Module
40	PvP Rewards	48730			Stellar Presence 
40	PvP Rewards	44560			Subsurface Doom Ray
40	PvP Rewards	44850			Astral Curse of Life
40	PvP Rewards	45150			Subspace Force Driver
40	PvP Rewards	45570			Galactic Hunger of Doom
40	PvP Rewards	46210			Gaze of Unliving Cultist
40	PvP Rewards	46410			Astral Resonance of Life
40	PvP Rewards	47610			Source of Sidereal Focus
40	PvP Rewards	47740			Doomed Flesh Module
40	PvP Rewards	48060			Subsoul Obsession
40	PvP Rewards	48190			Astral Knot of Thar’Kyn
40	PvP Rewards	48290			Crystal Gene Stabilizer
40	PvP Rewards	48390			Cursed Hole of Life
40	PvP Rewards	49210			Endless Call of Sins
40	PvP Rewards	49770			Sidereal Ray of Life
40	PvP Rewards	50630			Greater Cosmic Chant
40	PvP Rewards	51720			Stellar Bite of Fate
50	Safari - Queen	47060			Glorious Word of Courage
50	Safari - Queen	47210			Improved Enemy Distractor
50	Safari - Queen	47640			Swift Sweeping Slugs
50	Safari - Queen	47330			Rare Psionic Anticipator
50	Safari - Queen	47490			Psiwave Booster
50	Safari - Queen	48120			Drums of Dismal Darkness
50	Safari - Queen	48150			Sacred Surge of Mind
50	Safari - Queen	48280			Eternal Claws of Blood
50	Safari - Queen	47070			Sacred Paw of the Deer
50	Safari - Queen	47390			Guardian’s Razor Edge
50	Safari - Queen	46360			Deacon’s Event of Cosmos
50	Safari - Queen	46550			Astral Catalytic Adhesion
50	Safari - Queen	46670			Torsion Psionic Vortex
50	Safari - Queen	48770			Seeker Bolt of Pain
50	Safari - Queen	49760			Astral Cellular Adhesion
50	Safari - Queen	58600			Stabilized Mu-wave Rifles
50	Safari - Queen	58750			Field Medicine Pack 
50	Safari - Queen	59050			Field Medi-Kit 
50	Safari - Queen	59160			Maintenance Magnetizer 
50	Safari - Queen	59390			Rare Ion-Charged Covers
50	Safari - Queen	56940			Cape of Ghostly Shadow
50	Safari - Queen	56960			Step of the Eternal Youth
50	Safari - Queen	57040			Spring of Life 
50	Safari - Queen	57150			Rhyme of Ethereal Wish
50	Safari - Queen	57390			Spring of Youth 
50	Safari - Queen	59200			Runic Catalytic Synthesis
50	Safari - Queen	59250			Runic Torsion Odds
50	Safari - Queen	59410			Deacon’s Energy Shard
50	Safari - Queen	59450			Deep Rune Barrier
50	Safari - Queen	59650			Runic Torsion Event
60	Safari - Mech 0	47760			Intelligent Alloy Module
60	Safari - Mech 0	47830			Tactical Revitalizer “Pro”
60	Safari - Mech 0	48040			Glorious Shout of Dominance
60	Safari - Mech 0	47520			Chemical Skin Hardener
60	Safari - Mech 0	47910			Xenoforged Ion Blasters
60	Safari - Mech 0	48350			Chant of Gripping Mind
60	Safari - Mech 0	48570			Xenoforged Sentinel’s Blades
60	Safari - Mech 0	48780			Swift Black Thunder
60	Safari - Mech 0	47870			Holy Spring of Eternity
60	Safari - Mech 0	48250			Chant of Swift Sense
60	Safari - Mech 0	47010			Astral Thar’Kyn Dice
60	Safari - Mech 0	47040			Astral Catalytic Synthesis
60	Safari - Mech 0	47080			Sub Zero Sidereal Bulwark
60	Safari - Mech 0	50500			Seeker Stream of Pain
60	Safari - Mech 0	50570			Ritual Ray of Pain
60	Safari - Mech 0	59430			Stabilized Mu-wave Blasters
60	Safari - Mech 0	59470			Expert Sub-cell Genetics
60	Safari - Mech 0	59540			Field DNA Kit 
60	Safari - Mech 0	59620			Field Revitalizer 
60	Safari - Mech 0	59690			Field Medical Cell 
60	Safari - Mech 0	57440			Rhyme of Ethereal Prayer
60	Safari - Mech 0	57520			Cape of Ghostly Past
60	Safari - Mech 0	57620			Breath of the Eternal Beast
60	Safari - Mech 0	57680			Storm of Chill 
60	Safari - Mech 0	57730			Rhyme of Gripping Mind
60	Safari - Mech 0	59720			Warden’s Presence 
60	Safari - Mech 0	59760			Endless Greed 
60	Safari - Mech 0	59800			Deacon’s Energy Module
60	Safari - Mech 0	59830			Runic Catalytic Pulsation
60	Safari - Mech 0	60180			Deacon’s Energy Reactor
70	Safari - Jack	48400			Improved Tachyon Shells
70	Safari - Jack	48580			Improved Tachyon Bullets
70	Safari - Jack	48590			Tactical Medical Cell “Pro”
70	Safari - Jack	47960			Field Mending “Pro”
70	Safari - Jack	48140			Dread of the Judge
70	Safari - Jack	49080			Swift Black Bolt
70	Safari - Jack	49120			Biting Chill
70	Safari - Jack	49420			Frozen Song
70	Safari - Jack	48720			Chant of Tribal Vision
70	Safari - Jack	48750			Chant of Tribal Thought
70	Safari - Jack	47370			Blight Seeker Ray
70	Safari - Jack	47450			Blight Seeker Warp
70	Safari - Jack	47460			Blight Seeker Bolt
70	Safari - Jack	50810			Thar’Kyn Odds of Cosmos
70	Safari - Jack	51150			Sub Zero Energy Reactor
70	Safari - Jack	59700			Stabilized Mu-wave Guns
70	Safari - Jack	59770			Stabilized Mu-wave Phasers
70	Safari - Jack	59810			Rare Ion-Charged Helmets
70	Safari - Jack	59820			Word of Victory 
70	Safari - Jack	59900			Xenoforged Warped Alloys
70	Safari - Jack	58100			Words of Cold 
70	Safari - Jack	58350			Cape of Ghostly Memories
70	Safari - Jack	58400			Spring of Light 
70	Safari - Jack	58740			Greater Mark of Evasion
70	Safari - Jack	58930			Swift Raging Lightning
70	Safari - Jack	60250			Black Matrix Warp
70	Safari - Jack	60490			Deacon’s Energy Infuser
70	Safari - Jack	60520			Warden’s Lash 
70	Safari - Jack	60610			Deacon’s Energy Core
70	Safari - Jack	60650			Runic Cursed Biopool
80	Safari - Bill	48640			Tactical Mending “Pro”
80	Safari - Bill	48710			Improved Tachyon Slugs
80	Safari - Bill	48860			Rare Bioactive Boots
80	Safari - Bill	48240			Supreme Charged Slugs
80	Safari - Bill	48370			Judgment Hour
80	Safari - Bill	49430			Sacred Surge of Force
80	Safari - Bill	49900			Swift Black Lightning
80	Safari - Bill	50050			Sacred Skin of Survival
80	Safari - Bill	48930			Cloak of Dismal Gloom
80	Safari - Bill	49340			Chant of Powerful Casting
80	Safari - Bill	47550			Energy Flame 
80	Safari - Bill	47780			Astral Catalytic Pulsation
80	Safari - Bill	47890			Astral Catalytic Solution
80	Safari - Bill	51170			Astral Matrix Screen
80	Safari - Bill	51180			Astral Fusion Blades
90	Safari - Bill Hard	48700			Expert Body Training
90	Safari - Bill Hard	48920			Xenocharged Powercore
90	Safari - Bill Hard	49130			Gears of War
90	Safari - Bill Hard	49500			Sacred Paw of the Yamu
90	Safari - Bill Hard	49590			Sacred Mark of Protection
90	Safari - Bill Hard	48170			Fibers of the Past
90	Safari - Bill Hard	51360			Ritual Warp of Pain
90	Safari - Bill Hard	51370			Sub Zero Energy Infuser
90	Safari - Bill Hard	51940			Energized Pair of Nails
100	DTB - Cages	46530			Balanced Sweeping Shells
100	DTB - Cages	46570			Autorepair Booster Pack 
100	DTB - Cages	46630			Second Life Injector “Pro”
100	DTB - Cages	46690			Xenoforged Sonic Phasers
100	DTB - Cages	46700			Xenoforged Ion Tempered Armor
100	DTB - Cages	46740			Rare Titanium Boots
100	DTB - Cages	46800			Second Life Heal-Kit “Pro”
100	DTB - Cages	46820			Second Life Treatment “Pro”
100	DTB - Cages	46930			Bacterial First-Aid Kit “Pro”
100	DTB - Cages	46960			Balanced Sweeping Bullets
100	DTB - Cages	48870			Expert Endurance Course
100	DTB - Cages	48900			Improved Target Attractor
100	DTB - Cages	49100			Expert Endurance Stimulation
100	DTB - Cages	46190			Holy Song of Hope
100	DTB - Cages	46200			Skin of Ghostly Myst
100	DTB - Cages	46290			Holy Song of Eternity
100	DTB - Cages	46560			Rhyme of Tribal Focus
100	DTB - Cages	46790			Rhyme of Quick Wish
100	DTB - Cages	46850			Song of Burning Air 
100	DTB - Cages	46940			Holy Song of Growth
100	DTB - Cages	46970			Rhyme of Tribal Will
100	DTB - Cages	47090			Song of Eternal Ice 
100	DTB - Cages	47710			Holy Call of Nature
100	DTB - Cages	50090			Sacred Breath of the Bear
100	DTB - Cages	50140			Holy Breeze of Hope
100	DTB - Cages	50180			Rhyme of Swift Wish
100	DTB - Cages	46980			Runic Cellular Solution
100	DTB - Cages	47100			Runic Thar’Kyn Dice
100	DTB - Cages	47170			Black Corrupting Warp
100	DTB - Cages	47260			Runic Biotic Exoskin
100	DTB - Cages	47270			Runic Psionic Flux
